Net,train_psnr,valid_psnr
"[3, 6, 1, 7, 6, 5, 6, 1, 3, 0, 7, 2, 2, 5, 4, 6, 1, 4, 7, 0, 6, 2, 0, 2, 0, 7, 2, 5]",33.1862793,32.85656357
"[0, 3, 0, 1, 3, 1, 2, 7, 3, 7, 0, 5, 1, 0, 7, 1, 7, 6, 1, 6, 0, 4, 5, 4, 5, 2, 0, 2]",32.89925385,33.30748367
"[1, 3, 0, 6, 6, 1, 3, 4, 0, 2, 6, 2, 5, 5, 2, 6, 5, 2, 7, 1, 2, 7, 0, 4, 0, 7, 7, 7]",32.60254669,33.01582336
"[1, 4, 0, 4, 6, 1, 6, 1, 1, 0, 3, 2, 1, 4, 3, 6, 1, 3, 2, 6, 6, 6, 3, 0, 1, 1, 6, 7]",32.83295441,33.47813797
"[1, 0, 1, 4, 5, 6, 0, 3, 7, 1, 6, 4, 3, 2, 2, 0, 0, 1, 3, 5, 1, 3, 4, 0, 2, 6, 4, 2]",32.75465012,33.4535408
"[2, 0, 7, 2, 2, 3, 4, 0, 1, 6, 7, 2, 5, 2, 1, 6, 2, 6, 2, 4, 5, 6, 1, 7, 5, 7, 1, 4]",28.21463585,27.92580223
"[0, 7, 0, 2, 3, 6, 2, 1, 6, 0, 5, 2, 2, 5, 1, 0, 0, 3, 6, 3, 4, 0, 3, 3, 4, 3, 6, 0]",32.51779938,32.92778397
"[7, 1, 6, 7, 0, 6, 0, 2, 4, 3, 4, 4, 6, 4, 4, 5, 5, 3, 6, 3, 5, 3, 6, 7, 7, 1, 7, 3]",28.17910576,26.86158752
"[6, 7, 3, 2, 5, 6, 1, 6, 7, 6, 7, 5, 0, 5, 0, 4, 3, 0, 5, 1, 3, 7, 7, 7, 5, 1, 2, 6]",33.75663376,33.33401108
"[0, 5, 6, 5, 0, 3, 7, 0, 0, 6, 2, 3, 4, 4, 0, 0, 2, 0, 1, 1, 3, 6, 7, 7, 2, 3, 4, 0]",32.57500839,31.1370697
"[6, 7, 4, 5, 5, 0, 1, 0, 5, 7, 4, 2, 3, 4, 4, 2, 7, 6, 5, 6, 6, 5, 6, 2, 3, 1, 1, 3]",27.6102047,22.89237404
"[2, 0, 0, 6, 2, 4, 3, 0, 6, 1, 7, 1, 2, 5, 7, 6, 5, 0, 0, 4, 0, 0, 5, 3, 4, 6, 1, 2]",32.48610306,33.04521179
"[7, 5, 0, 0, 7, 0, 3, 4, 0, 3, 5, 0, 2, 5, 2, 7, 0, 5, 5, 2, 3, 1, 0, 7, 6, 0, 0, 1]",28.72312737,30.11826515
"[4, 2, 0, 2, 6, 1, 2, 2, 1, 3, 5, 1, 6, 5, 6, 0, 2, 7, 5, 2, 7, 4, 5, 2, 6, 6, 7, 1]",28.33764648,24.88018036
"[7, 5, 4, 5, 2, 7, 5, 1, 4, 5, 1, 1, 2, 4, 0, 0, 0, 7, 7, 7, 5, 0, 6, 3, 5, 5, 3, 1]",32.37163925,30.78601646
"[2, 7, 4, 3, 2, 3, 7, 4, 7, 1, 1, 7, 6, 0, 7, 0, 3, 2, 2, 2, 7, 2, 1, 2, 0, 1, 1, 1]",31.40972519,29.56547737
"[3, 7, 5, 0, 5, 6, 3, 4, 6, 3, 3, 7, 5, 4, 7, 6, 7, 1, 6, 7, 0, 2, 4, 1, 4, 0, 4, 0]",33.63104248,33.77262115
"[6, 6, 2, 3, 6, 3, 5, 5, 1, 5, 7, 1, 4, 0, 2, 1, 6, 3, 5, 6, 3, 5, 5, 1, 2, 1, 7, 1]",32.80553436,31.08805275
"[2, 6, 0, 1, 7, 4, 2, 0, 3, 2, 5, 6, 1, 6, 3, 7, 4, 1, 4, 2, 5, 0, 4, 2, 6, 3, 2, 0]",32.75498199,30.98894691
"[4, 5, 0, 3, 3, 0, 3, 3, 6, 2, 3, 4, 2, 5, 4, 0, 5, 0, 6, 2, 5, 5, 4, 1, 3, 6, 0, 7]",28.18859291,28.32757568
"[1, 4, 6, 0, 5, 1, 7, 4, 2, 3, 4, 4, 7, 6, 1, 0, 7, 1, 3, 6, 2, 7, 0, 4, 0, 4, 5, 0]",32.04813004,32.85322189
"[6, 0, 5, 4, 1, 4, 4, 6, 2, 5, 0, 4, 3, 7, 6, 0, 3, 2, 0, 5, 5, 3, 7, 6, 2, 0, 3, 4]",inf,32.93871307
"[5, 5, 1, 6, 1, 5, 3, 6, 0, 4, 7, 0, 0, 0, 1, 1, 6, 3, 3, 6, 7, 1, 5, 2, 4, 1, 7, 0]",32.59545898,25.63623047
"[7, 4, 5, 6, 7, 5, 7, 2, 0, 0, 6, 2, 6, 2, 7, 6, 4, 2, 2, 3, 4, 5, 7, 1, 2, 0, 3, 2]",33.50051498,33.57072449
"[3, 0, 6, 5, 4, 1, 2, 6, 3, 7, 1, 0, 6, 5, 3, 4, 1, 6, 7, 7, 3, 4, 3, 0, 1, 7, 6, 3]",34.2922821,34.03741837
"[4, 7, 6, 0, 0, 0, 1, 2, 1, 4, 4, 0, 1, 1, 3, 6, 2, 7, 7, 2, 7, 5, 3, 4, 1, 4, 6, 7]",32.4583168,32.37500381
"[2, 3, 3, 4, 2, 0, 0, 4, 1, 0, 7, 5, 7, 4, 4, 3, 2, 5, 4, 6, 4, 4, 6, 0, 5, 2, 1, 5]",32.98078918,32.44691086
"[1, 6, 4, 7, 7, 0, 4, 6, 5, 1, 6, 6, 1, 3, 1, 2, 2, 5, 7, 5, 1, 0, 2, 3, 0, 4, 4, 1]",33.25933075,33.31797791
"[0, 0, 2, 3, 7, 6, 1, 5, 5, 0, 7, 4, 2, 7, 5, 5, 5, 4, 3, 0, 2, 6, 7, 2, 5, 3, 2, 3]",32.63635635,32.89043045
"[7, 4, 6, 7, 3, 5, 7, 3, 4, 0, 7, 1, 2, 1, 5, 2, 3, 4, 0, 2, 1, 5, 1, 2, 5, 2, 4, 4]",33.12786484,33.43877792
"[3, 1, 7, 1, 6, 2, 5, 2, 7, 4, 4, 7, 5, 0, 1, 5, 5, 3, 1, 7, 6, 2, 3, 2, 4, 3, 7, 1]",31.97340012,32.81548691
"[0, 2, 2, 0, 3, 7, 3, 6, 3, 6, 3, 4, 4, 0, 3, 4, 6, 3, 1, 7, 7, 6, 5, 4, 4, 1, 1, 1]",32.94596481,32.83428574
"[4, 1, 4, 4, 3, 1, 3, 4, 7, 4, 1, 1, 1, 3, 0, 0, 2, 3, 6, 1, 4, 0, 2, 7, 3, 0, 6, 0]",32.00960922,31.11491776
"[4, 0, 1, 3, 4, 0, 5, 1, 6, 7, 5, 2, 0, 1, 0, 6, 5, 0, 3, 4, 3, 2, 0, 2, 4, 7, 7, 1]",30.86577606,31.23798561
"[4, 2, 2, 0, 7, 7, 3, 4, 7, 7, 7, 1, 5, 7, 5, 3, 1, 5, 1, 2, 1, 0, 6, 7, 7, 1, 1, 6]",32.81151581,32.47767639
"[2, 5, 0, 1, 5, 3, 2, 0, 2, 2, 3, 7, 5, 5, 2, 6, 7, 2, 3, 4, 0, 7, 1, 4, 1, 1, 5, 2]",27.77757072,27.1902256
"[0, 1, 7, 4, 7, 3, 2, 4, 1, 0, 4, 5, 0, 7, 7, 7, 2, 0, 5, 0, 7, 7, 6, 5, 4, 7, 3, 4]",33.00600815,30.88733864
"[5, 0, 1, 6, 1, 4, 6, 3, 6, 1, 2, 6, 2, 3, 7, 1, 5, 7, 7, 4, 6, 4, 1, 7, 5, 0, 6, 7]",32.50039291,32.88776398
"[3, 1, 4, 4, 6, 3, 1, 6, 6, 2, 7, 4, 3, 5, 0, 2, 7, 0, 5, 6, 2, 3, 5, 4, 3, 1, 6, 0]",inf,33.81159592
"[5, 1, 3, 5, 2, 0, 0, 3, 3, 3, 0, 2, 3, 6, 7, 5, 0, 3, 7, 2, 6, 7, 1, 1, 1, 6, 2, 5]",32.25460434,32.50416183
"[1, 7, 2, 4, 5, 5, 0, 1, 6, 1, 7, 2, 4, 6, 6, 1, 3, 0, 5, 4, 7, 5, 6, 1, 4, 1, 0, 1]",33.51594925,33.86375427
"[2, 4, 1, 3, 0, 0, 5, 5, 7, 2, 2, 6, 1, 1, 4, 5, 1, 4, 5, 6, 2, 7, 3, 1, 7, 3, 1, 4]",32.6124382,33.11162567
"[4, 5, 0, 4, 4, 7, 6, 4, 7, 6, 5, 0, 0, 6, 0, 2, 3, 5, 5, 3, 1, 5, 0, 1, 2, 5, 0, 0]",31.89586258,32.24396515
"[2, 0, 5, 4, 6, 2, 5, 0, 6, 7, 3, 1, 7, 7, 4, 0, 3, 5, 4, 4, 6, 0, 0, 5, 2, 7, 4, 6]",33.73710251,34.1668396
"[2, 7, 0, 6, 0, 0, 7, 1, 1, 7, 2, 7, 2, 3, 3, 1, 1, 2, 6, 6, 6, 4, 3, 5, 5, 7, 0, 0]",33.19511032,33.21499252
"[0, 6, 6, 4, 7, 5, 5, 5, 0, 1, 6, 7, 4, 3, 4, 3, 3, 2, 0, 1, 4, 1, 7, 6, 2, 1, 7, 5]",32.67810822,32.59430695
"[3, 1, 5, 1, 4, 0, 3, 3, 6, 4, 0, 6, 3, 1, 6, 6, 7, 3, 0, 7, 6, 5, 3, 0, 0, 2, 2, 3]",inf,33.49344635
"[1, 2, 5, 7, 6, 4, 7, 5, 0, 5, 1, 0, 6, 1, 4, 1, 3, 0, 6, 3, 6, 6, 6, 4, 5, 3, 2, 5]",33.22840118,33.22593307
"[1, 6, 2, 2, 1, 5, 1, 6, 2, 7, 6, 5, 0, 5, 1, 7, 7, 6, 1, 1, 4, 1, 3, 0, 7, 2, 5, 5]",33.16330719,33.31295395
"[4, 6, 6, 1, 5, 3, 5, 7, 3, 1, 5, 4, 6, 3, 0, 7, 6, 0, 3, 6, 5, 5, 7, 4, 1, 0, 7, 7]",31.98620033,31.98839569
"[4, 5, 6, 5, 6, 7, 0, 3, 4, 5, 5, 5, 5, 6, 6, 3, 7, 2, 7, 2, 5, 3, 7, 3, 7, 4, 2, 7]",32.5736084,32.79634094
"[3, 7, 4, 4, 5, 7, 2, 4, 5, 3, 1, 7, 0, 7, 3, 2, 4, 0, 5, 5, 7, 3, 0, 1, 0, 6, 6, 6]",32.36029816,31.8950882
"[3, 0, 4, 1, 1, 7, 4, 2, 4, 1, 7, 2, 6, 6, 1, 0, 5, 5, 5, 0, 4, 7, 7, 3, 3, 6, 3, 7]",33.32135773,32.29815674
"[3, 6, 3, 7, 4, 6, 6, 3, 5, 4, 1, 3, 2, 4, 2, 5, 7, 4, 5, 6, 4, 3, 1, 0, 3, 7, 1, 6]",33.3283577,32.68983459
"[4, 1, 6, 5, 2, 2, 4, 4, 2, 2, 0, 7, 0, 4, 5, 6, 3, 6, 5, 6, 6, 4, 3, 4, 5, 3, 7, 3]",32.2732048,31.24426651
"[6, 0, 4, 1, 4, 7, 0, 5, 1, 0, 5, 2, 7, 7, 0, 2, 3, 5, 6, 0, 2, 1, 4, 7, 4, 3, 5, 0]",33.5006752,33.80212402
"[6, 7, 5, 4, 3, 4, 0, 1, 4, 3, 7, 5, 7, 3, 7, 3, 3, 4, 6, 4, 3, 5, 1, 6, 0, 4, 5, 3]",inf,33.66405106
"[1, 4, 0, 0, 4, 2, 4, 1, 0, 4, 0, 3, 1, 1, 0, 6, 1, 7, 1, 0, 7, 2, 2, 7, 1, 6, 2, 6]",33.16059494,33.41596222
"[0, 2, 7, 2, 0, 5, 1, 3, 5, 0, 0, 1, 5, 4, 3, 3, 3, 1, 2, 6, 0, 0, 5, 7, 3, 2, 0, 0]",31.10894012,31.78323746
"[3, 1, 3, 5, 0, 3, 1, 1, 5, 3, 3, 7, 5, 3, 2, 5, 1, 3, 2, 6, 0, 0, 2, 7, 0, 2, 1, 4]",32.98119354,32.39628983
"[4, 7, 6, 5, 5, 4, 3, 2, 6, 1, 6, 5, 5, 2, 0, 5, 7, 4, 4, 7, 7, 3, 7, 1, 4, 0, 4, 4]",33.44800186,33.33124161
"[4, 1, 1, 7, 4, 7, 2, 0, 6, 1, 1, 0, 0, 6, 1, 1, 0, 1, 2, 5, 1, 6, 7, 5, 7, 2, 5, 6]",32.76830292,32.36256409
"[4, 0, 2, 7, 2, 1, 6, 6, 7, 0, 4, 3, 0, 5, 2, 3, 5, 7, 7, 6, 1, 4, 4, 0, 1, 4, 0, 4]",32.69896698,32.82113647
"[4, 2, 1, 6, 1, 1, 7, 5, 0, 5, 5, 2, 4, 4, 2, 7, 0, 0, 6, 1, 2, 0, 6, 5, 7, 1, 5, 1]",28.78066444,29.8386898
"[4, 4, 6, 4, 4, 0, 0, 7, 5, 4, 7, 3, 4, 1, 4, 0, 5, 6, 3, 1, 7, 7, 0, 0, 2, 3, 3, 7]",33.07738113,32.75522614
"[7, 0, 1, 6, 2, 6, 5, 3, 6, 1, 4, 1, 6, 7, 4, 6, 4, 1, 3, 3, 6, 5, 3, 7, 4, 1, 7, 6]",29.58010101,29.11271286
"[6, 4, 0, 5, 1, 5, 7, 1, 2, 7, 1, 3, 1, 2, 2, 2, 1, 4, 4, 0, 0, 5, 6, 6, 5, 5, 5, 3]",31.13276291,27.46585464
"[6, 6, 4, 4, 0, 7, 7, 5, 1, 0, 1, 7, 6, 5, 3, 3, 1, 0, 1, 4, 2, 7, 4, 5, 7, 4, 1, 1]",27.93789291,28.83988762
"[2, 5, 7, 1, 7, 2, 2, 7, 6, 1, 3, 1, 1, 0, 4, 6, 3, 1, 3, 5, 4, 0, 4, 4, 1, 5, 7, 2]",33.02461243,33.14884949
"[1, 4, 1, 2, 5, 0, 7, 2, 4, 3, 4, 6, 2, 2, 2, 4, 3, 2, 1, 2, 6, 1, 2, 2, 0, 5, 1, 7]",28.36044312,29.40419769
"[5, 5, 5, 3, 6, 3, 1, 0, 4, 3, 5, 7, 3, 5, 4, 0, 0, 7, 5, 1, 0, 1, 3, 0, 3, 3, 0, 0]",33.61884689,33.34570313
"[2, 3, 1, 0, 2, 4, 3, 4, 7, 3, 3, 3, 4, 6, 2, 7, 6, 3, 2, 4, 1, 5, 4, 0, 0, 5, 7, 5]",27.61301613,28.46007347
"[5, 1, 5, 0, 0, 0, 2, 0, 2, 0, 7, 6, 5, 6, 1, 0, 4, 3, 4, 6, 6, 5, 7, 7, 5, 5, 0, 2]",33.00032425,32.21799088
"[5, 4, 3, 2, 7, 7, 0, 5, 3, 0, 3, 7, 0, 3, 5, 4, 2, 2, 3, 6, 6, 4, 4, 6, 6, 4, 4, 4]",32.99986267,30.8676796
"[5, 5, 3, 1, 0, 0, 3, 1, 1, 5, 2, 1, 2, 3, 2, 1, 7, 6, 0, 3, 1, 5, 3, 5, 2, 6, 6, 2]",32.7254982,32.35458374
"[7, 7, 6, 2, 4, 7, 2, 5, 4, 2, 0, 3, 1, 3, 0, 5, 0, 3, 2, 5, 0, 1, 6, 3, 4, 4, 7, 7]",27.77419281,28.54699135
"[3, 4, 7, 3, 0, 4, 3, 3, 4, 1, 2, 6, 7, 1, 1, 3, 7, 7, 7, 5, 2, 1, 0, 1, 6, 5, 0, 7]",inf,32.67368317
"[3, 7, 0, 3, 7, 6, 5, 4, 0, 6, 7, 7, 3, 2, 5, 7, 0, 6, 7, 1, 5, 5, 2, 6, 1, 3, 2, 0]",32.30729294,31.58573914
"[0, 2, 5, 7, 4, 1, 4, 2, 1, 3, 0, 4, 5, 0, 5, 4, 5, 1, 4, 1, 5, 1, 1, 4, 5, 7, 0, 6]",32.78434753,33.0490303
"[2, 6, 2, 2, 6, 0, 1, 3, 3, 2, 2, 6, 3, 3, 1, 3, 3, 1, 7, 7, 3, 5, 7, 7, 7, 0, 7, 7]",32.42463303,33.24053955
"[0, 6, 2, 6, 3, 2, 4, 6, 7, 1, 1, 6, 6, 2, 6, 1, 7, 0, 2, 1, 5, 5, 0, 6, 3, 5, 6, 7]",28.2288475,28.09511375
"[6, 6, 2, 1, 1, 3, 1, 3, 4, 3, 5, 7, 4, 1, 1, 2, 0, 7, 3, 0, 4, 1, 6, 0, 2, 2, 2, 6]",33.13420105,32.70811844
"[4, 0, 6, 1, 5, 7, 2, 2, 1, 6, 4, 1, 6, 1, 2, 7, 5, 4, 3, 7, 7, 7, 7, 6, 3, 0, 5, 1]",33.04440308,33.08974838
"[0, 6, 3, 1, 1, 3, 5, 0, 7, 3, 1, 3, 5, 4, 3, 7, 7, 5, 2, 4, 7, 5, 6, 7, 6, 0, 3, 7]",30.76157379,31.55966568
"[1, 5, 2, 1, 5, 2, 0, 6, 5, 1, 5, 2, 6, 2, 6, 2, 7, 3, 4, 5, 6, 3, 0, 4, 7, 6, 6, 5]",28.26449585,29.06512642
"[2, 2, 5, 4, 3, 0, 0, 2, 0, 0, 1, 0, 4, 7, 4, 6, 4, 2, 6, 3, 7, 7, 0, 7, 4, 0, 6, 6]",33.84127045,33.91432571
"[3, 5, 5, 5, 3, 6, 0, 4, 4, 4, 5, 2, 6, 3, 6, 3, 6, 3, 2, 4, 6, 7, 4, 4, 0, 1, 5, 0]",32.31163025,32.65587997
"[0, 7, 4, 7, 3, 2, 7, 2, 2, 1, 7, 2, 4, 0, 1, 6, 2, 3, 0, 7, 3, 3, 3, 6, 7, 0, 4, 5]",32.21190643,32.71182251
"[3, 3, 1, 0, 4, 2, 2, 0, 0, 6, 5, 6, 1, 6, 0, 5, 6, 2, 0, 2, 1, 7, 2, 6, 7, 1, 4, 3]",32.95848465,33.60575867
"[2, 1, 1, 6, 0, 7, 7, 0, 5, 2, 6, 4, 1, 2, 4, 3, 2, 2, 1, 5, 1, 3, 0, 6, 0, 0, 5, 4]",32.52926254,33.07071686
"[4, 0, 0, 7, 3, 7, 2, 4, 1, 6, 3, 3, 5, 1, 3, 3, 7, 5, 2, 5, 0, 0, 5, 7, 6, 6, 3, 5]",27.15971375,21.5423317
"[7, 0, 2, 2, 3, 0, 5, 1, 1, 4, 3, 2, 6, 7, 3, 0, 6, 3, 1, 0, 2, 4, 5, 4, 3, 6, 1, 2]",33.16517258,33.26978683
"[1, 3, 3, 2, 3, 5, 2, 1, 4, 2, 4, 3, 5, 5, 2, 2, 6, 0, 3, 2, 3, 5, 6, 3, 5, 3, 7, 4]",27.87313843,27.17530823
"[7, 5, 5, 3, 0, 0, 1, 5, 6, 0, 3, 6, 1, 2, 5, 7, 3, 7, 0, 5, 5, 1, 7, 2, 4, 7, 4, 5]",33.52057266,33.79255295
"[5, 0, 1, 5, 4, 4, 2, 5, 1, 0, 3, 1, 4, 4, 0, 7, 1, 6, 1, 5, 0, 6, 3, 5, 6, 1, 3, 0]",32.37107849,32.97661972
"[7, 4, 2, 4, 0, 4, 0, 2, 7, 1, 1, 2, 5, 1, 6, 7, 0, 7, 0, 2, 7, 4, 2, 6, 7, 5, 2, 7]",32.30350494,31.15712547
"[6, 7, 7, 1, 7, 2, 6, 2, 7, 3, 1, 5, 7, 5, 5, 4, 4, 1, 4, 6, 1, 4, 0, 1, 6, 2, 6, 4]",33.38029099,33.13146591
"[1, 0, 0, 7, 1, 2, 7, 2, 3, 0, 2, 2, 3, 1, 0, 2, 5, 5, 7, 2, 0, 2, 3, 7, 1, 0, 1, 1]",32.1530838,31.61118317
"[2, 0, 4, 1, 7, 2, 1, 2, 2, 1, 1, 6, 3, 1, 7, 3, 7, 4, 0, 2, 1, 5, 7, 0, 2, 0, 1, 1]",33.25070953,32.96901703
"[7, 6, 4, 1, 4, 4, 6, 7, 7, 7, 3, 5, 3, 2, 7, 1, 1, 3, 4, 5, 7, 4, 7, 3, 3, 3, 0, 1]",inf,29.6055584
"[5, 3, 6, 2, 2, 4, 4, 2, 1, 4, 2, 3, 1, 2, 5, 3, 2, 3, 0, 6, 3, 0, 7, 4, 0, 2, 5, 3]",32.70930862,33.26813889
"[3, 4, 1, 1, 7, 6, 1, 2, 0, 2, 5, 4, 7, 7, 5, 1, 1, 1, 3, 1, 2, 7, 7, 0, 1, 7, 0, 7]",33.15213394,33.6475029
"[6, 2, 7, 0, 4, 6, 2, 7, 0, 0, 3, 4, 2, 2, 3, 1, 7, 0, 6, 4, 2, 0, 1, 3, 0, 1, 1, 3]",33.05074692,33.35517883
"[4, 3, 7, 4, 3, 5, 0, 6, 4, 3, 3, 7, 0, 0, 5, 1, 3, 4, 6, 5, 6, 4, 1, 0, 1, 3, 3, 6]",31.94133759,32.18392944
"[2, 6, 3, 0, 0, 7, 3, 2, 1, 4, 2, 3, 6, 6, 6, 2, 3, 6, 4, 2, 5, 0, 1, 1, 4, 4, 0, 5]",33.52977371,32.62995529
"[3, 4, 0, 7, 4, 3, 7, 6, 6, 5, 6, 1, 0, 1, 2, 5, 2, 0, 4, 6, 4, 0, 7, 6, 7, 4, 5, 1]",33.71489334,33.36411285
"[2, 5, 6, 6, 0, 5, 3, 5, 0, 4, 7, 2, 6, 5, 0, 6, 1, 1, 4, 3, 4, 1, 7, 4, 0, 4, 6, 6]",33.12254715,33.05496979
"[3, 0, 5, 0, 3, 4, 3, 1, 6, 7, 2, 0, 0, 0, 7, 3, 3, 6, 7, 1, 1, 7, 3, 2, 4, 3, 6, 7]",inf,28.40459442
"[0, 7, 7, 5, 2, 5, 4, 0, 6, 4, 6, 6, 6, 3, 4, 4, 7, 0, 2, 3, 5, 3, 3, 1, 6, 0, 1, 7]",32.73936462,32.90345001
"[5, 1, 5, 2, 2, 2, 6, 1, 3, 7, 5, 4, 2, 3, 0, 4, 0, 2, 2, 5, 2, 1, 6, 0, 5, 0, 0, 7]",32.31080246,32.64828873
"[4, 0, 1, 1, 7, 1, 4, 7, 0, 5, 7, 1, 2, 4, 2, 5, 2, 5, 0, 2, 7, 6, 3, 4, 0, 6, 4, 7]",32.73615265,33.1134491
"[1, 4, 7, 3, 4, 3, 3, 2, 6, 0, 5, 2, 1, 6, 7, 4, 0, 5, 1, 1, 7, 7, 1, 7, 6, 1, 2, 0]",31.96600723,32.28355026
"[1, 1, 5, 2, 3, 4, 4, 4, 6, 3, 1, 2, 7, 5, 2, 3, 7, 0, 5, 6, 7, 6, 6, 0, 5, 2, 7, 6]",28.24545288,27.80171776
"[4, 6, 5, 7, 6, 3, 0, 3, 5, 7, 3, 2, 3, 4, 7, 7, 4, 1, 3, 3, 6, 2, 1, 5, 3, 2, 4, 2]",28.16997337,28.45536423
"[4, 4, 1, 7, 5, 5, 4, 5, 4, 5, 0, 3, 3, 2, 3, 1, 5, 0, 2, 0, 3, 2, 1, 3, 3, 4, 0, 2]",27.1268425,27.35382462
"[7, 6, 4, 2, 2, 0, 4, 1, 6, 5, 3, 6, 1, 6, 2, 3, 1, 7, 3, 6, 4, 6, 7, 4, 2, 3, 7, 6]",32.58353806,33.25164032
"[0, 4, 6, 7, 4, 7, 1, 7, 5, 6, 2, 1, 6, 6, 3, 2, 2, 2, 2, 2, 3, 7, 3, 5, 1, 4, 2, 6]",27.31620216,28.1986084
"[5, 6, 7, 1, 1, 3, 0, 0, 6, 1, 2, 0, 6, 2, 5, 1, 1, 6, 1, 1, 1, 2, 2, 7, 3, 3, 6, 6]",28.42762184,31.16326332
"[1, 0, 1, 0, 1, 2, 6, 6, 2, 5, 7, 5, 3, 0, 1, 3, 3, 0, 7, 6, 6, 4, 1, 6, 4, 4, 1, 2]",33.39946365,32.87974167
"[7, 7, 2, 4, 0, 4, 3, 3, 0, 5, 0, 3, 4, 5, 0, 6, 0, 5, 0, 2, 1, 0, 3, 1, 0, 6, 7, 6]",34.30218506,34.19728088
"[1, 2, 6, 3, 0, 4, 4, 5, 5, 1, 0, 5, 6, 0, 0, 5, 2, 1, 4, 6, 1, 5, 7, 6, 5, 5, 2, 4]",33.14224625,32.60190201
"[6, 4, 0, 2, 2, 1, 3, 0, 0, 2, 6, 2, 7, 6, 6, 0, 2, 1, 7, 2, 3, 1, 1, 4, 0, 2, 5, 2]",32.71034241,33.32907486
"[3, 2, 6, 4, 5, 1, 7, 1, 6, 1, 2, 0, 7, 6, 7, 0, 4, 0, 7, 1, 2, 2, 1, 7, 6, 3, 3, 4]",32.19345474,32.53094101
"[4, 0, 2, 3, 2, 0, 2, 6, 5, 6, 6, 0, 7, 5, 2, 6, 2, 6, 7, 3, 0, 5, 7, 4, 7, 3, 5, 7]",32.38346481,32.50464249
"[7, 6, 1, 4, 3, 1, 6, 1, 2, 3, 5, 1, 1, 3, 6, 5, 4, 0, 7, 0, 3, 1, 4, 1, 4, 1, 7, 0]",32.27146912,31.24100113
"[2, 6, 3, 1, 3, 5, 5, 0, 7, 7, 0, 4, 1, 6, 5, 4, 1, 4, 3, 2, 2, 7, 6, 1, 4, 3, 6, 2]",33.23231888,33.1060524
"[6, 3, 2, 7, 0, 0, 1, 3, 1, 4, 5, 7, 4, 4, 5, 0, 6, 5, 3, 2, 5, 1, 4, 7, 1, 3, 5, 0]",33.23200226,33.61146927
"[7, 6, 7, 6, 5, 2, 2, 6, 0, 7, 4, 0, 5, 4, 0, 6, 6, 7, 7, 0, 0, 6, 1, 5, 3, 0, 4, 4]",28.27329445,30.7743187
"[7, 6, 4, 0, 3, 4, 3, 7, 0, 2, 6, 1, 2, 6, 4, 1, 1, 7, 7, 5, 5, 7, 4, 7, 0, 2, 3, 6]",34.01399612,34.31165695
"[3, 1, 3, 7, 1, 1, 5, 4, 6, 7, 4, 3, 2, 2, 4, 0, 7, 5, 6, 2, 7, 3, 0, 1, 1, 4, 0, 6]",33.04627991,32.35200882
"[0, 0, 3, 6, 2, 5, 0, 5, 4, 6, 6, 2, 2, 2, 6, 1, 0, 5, 2, 4, 2, 2, 3, 5, 6, 1, 7, 0]",28.1750145,28.65348434
"[2, 4, 4, 6, 3, 1, 4, 6, 7, 4, 6, 4, 3, 3, 6, 7, 3, 1, 3, 6, 2, 4, 7, 7, 4, 4, 3, 4]",33.23010635,33.70891571
"[6, 1, 4, 0, 7, 4, 4, 3, 4, 2, 4, 5, 5, 1, 7, 7, 4, 2, 0, 7, 6, 0, 5, 6, 5, 0, 4, 6]",34.19983292,32.35632706
"[2, 0, 1, 6, 4, 1, 4, 5, 4, 4, 1, 6, 4, 4, 1, 5, 7, 6, 6, 3, 1, 2, 1, 2, 3, 1, 3, 1]",33.72924423,33.31400681
"[1, 1, 5, 3, 4, 2, 4, 4, 2, 7, 7, 4, 0, 3, 0, 0, 1, 5, 4, 0, 3, 6, 3, 2, 3, 6, 5, 6]",33.25013733,33.58843613
"[1, 4, 2, 1, 7, 1, 3, 7, 3, 4, 5, 2, 5, 1, 2, 2, 7, 3, 5, 6, 4, 1, 3, 6, 5, 4, 1, 6]",33.46636581,33.28235626
"[0, 3, 7, 4, 6, 6, 5, 4, 7, 5, 6, 7, 1, 7, 3, 3, 0, 1, 0, 6, 0, 4, 5, 0, 6, 1, 5, 1]",32.66834641,32.77413559
"[7, 1, 4, 4, 0, 6, 4, 1, 3, 1, 1, 6, 0, 6, 1, 0, 1, 5, 7, 6, 3, 7, 0, 1, 2, 0, 6, 7]",33.26441193,33.75717545
"[4, 7, 6, 6, 4, 5, 1, 0, 0, 6, 0, 1, 2, 2, 3, 6, 6, 0, 2, 7, 6, 4, 4, 6, 0, 0, 2, 7]",33.35640717,33.62688828
"[7, 0, 7, 7, 5, 4, 4, 2, 0, 4, 1, 0, 3, 6, 1, 2, 0, 0, 3, 2, 1, 3, 7, 6, 4, 7, 0, 6]",32.8947258,33.3640213
"[1, 7, 1, 2, 3, 6, 1, 0, 1, 2, 4, 6, 6, 6, 7, 2, 6, 7, 1, 1, 4, 1, 5, 6, 7, 3, 0, 7]",31.92015648,31.93512154
"[4, 4, 7, 3, 7, 6, 1, 3, 4, 3, 7, 2, 4, 3, 4, 4, 2, 0, 4, 1, 0, 3, 3, 7, 2, 7, 6, 4]",33.42155838,33.3707962
